species_name,SRA_run_accession,tissue,gene,count,refseq_id,Q1,Median,Q3,binary_count,n_total_samples,n_expressed_samples,percent_expressed
European shrew,SRR23712530,hypothalamus,PPP2R2D,652,XP_054975428.1,0,19,375,1,4,4,1
European shrew,SRR23712530,hypothalamus,PRDM6,0,XP_054999045.1,0,19,375,0,4,0,0
European shrew,SRR23712530,hypothalamus,RUNX2,20,XP_054991028.1,0,19,375,1,4,2,0.5
European shrew,SRR23712530,hypothalamus,SOX3,48,XP_054977079.1,0,19,375,1,4,4,1
European shrew,SRR23712530,hypothalamus,TBX1,1,XP_054975515.1,0,19,375,0,4,0,0
European shrew,SRR23712530,hypothalamus,THBS1,27,XP_004609618.2,0,19,375,1,4,4,1
European shrew,SRR23712530,hypothalamus,THBS4,2,XP_004613210.2,0,19,375,0,4,0,0
European shrew,SRR23712530,hypothalamus,ZIC2,273,XP_004614124.2,0,19,375,1,4,4,1
European shrew,SRR23712531,hippocampus,ARX,96,XP_054978771.1,0,19,381,1,5,5,1
European shrew,SRR23712531,hippocampus,COMP,27,XP_004616893.2,0,19,381,1,5,5,1
European shrew,SRR23712531,hippocampus,FOXL2,4,XP_054984320.1,0,19,381,0,5,0,0
European shrew,SRR23712531,hippocampus,HOXA13,0,XP_004604312.3,0,19,381,0,5,0,0
European shrew,SRR23712531,hippocampus,LOC101547318,2005,XP_004609524.2,0,19,381,1,5,5,1
European shrew,SRR23712531,hippocampus,PPP2R2A,365,XP_004619199.1,0,19,381,1,5,5,1
European shrew,SRR23712531,hippocampus,PPP2R2B,1489,XP_054997185.1,0,19,381,1,5,5,1
European shrew,SRR23712531,hippocampus,PPP2R2C,5287,XP_004617474.1,0,19,381,1,5,5,1
European shrew,SRR23712531,hippocampus,PPP2R2D,795,XP_054975428.1,0,19,381,1,5,5,1
European shrew,SRR23712531,hippocampus,PRDM6,31,XP_054999045.1,0,19,381,1,5,1,0.2
European shrew,SRR23712531,hippocampus,RUNX2,42,XP_054991028.1,0,19,381,1,5,5,1
European shrew,SRR23712531,hippocampus,SOX3,13,XP_054977079.1,0,19,381,0,5,2,0.4
European shrew,SRR23712531,hippocampus,TBX1,1,XP_054975515.1,0,19,381,0,5,0,0
European shrew,SRR23712531,hippocampus,THBS1,25,XP_004609618.2,0,19,381,1,5,5,1
European shrew,SRR23712531,hippocampus,THBS4,5,XP_004613210.2,0,19,381,0,5,0,0
European shrew,SRR23712531,hippocampus,ZIC2,254,XP_004614124.2,0,19,381,1,5,5,1
European shrew,SRR23712532,hippocampus,ARX,256,XP_054978771.1,0,16,348,1,5,5,1
European shrew,SRR23712532,hippocampus,COMP,40,XP_004616893.2,0,16,348,1,5,5,1
European shrew,SRR23712532,hippocampus,FOXL2,8,XP_054984320.1,0,16,348,0,5,0,0
European shrew,SRR23712532,hippocampus,HOXA13,0,XP_004604312.3,0,16,348,0,5,0,0
European shrew,SRR23712532,hippocampus,LOC101547318,1968,XP_004609524.2,0,16,348,1,5,5,1
European shrew,SRR23712532,hippocampus,PPP2R2A,342,XP_004619199.1,0,16,348,1,5,5,1
European shrew,SRR23712532,hippocampus,PPP2R2B,1283,XP_054997185.1,0,16,348,1,5,5,1
European shrew,SRR23712532,hippocampus,PPP2R2C,4966,XP_004617474.1,0,16,348,1,5,5,1
European shrew,SRR23712532,hippocampus,PPP2R2D,901,XP_054975428.1,0,16,348,1,5,5,1
European shrew,SRR23712532,hippocampus,PRDM6,1,XP_054999045.1,0,16,348,0,5,1,0.2
European shrew,SRR23712532,hippocampus,RUNX2,29,XP_054991028.1,0,16,348,1,5,5,1
European shrew,SRR23712532,hippocampus,SOX3,27,XP_054977079.1,0,16,348,1,5,2,0.4
European shrew,SRR23712532,hippocampus,TBX1,1,XP_054975515.1,0,16,348,0,5,0,0
European shrew,SRR23712532,hippocampus,THBS1,23,XP_004609618.2,0,16,348,1,5,5,1
European shrew,SRR23712532,hippocampus,THBS4,6,XP_004613210.2,0,16,348,0,5,0,0
European shrew,SRR23712532,hippocampus,ZIC2,83,XP_004614124.2,0,16,348,1,5,5,1
European shrew,SRR23712533,hippocampus,ARX,49,XP_054978771.1,0,9,228,1,5,5,1
European shrew,SRR23712533,hippocampus,COMP,15,XP_004616893.2,0,9,228,1,5,5,1
European shrew,SRR23712533,hippocampus,FOXL2,1,XP_054984320.1,0,9,228,0,5,0,0
European shrew,SRR23712533,hippocampus,HOXA13,0,XP_004604312.3,0,9,228,0,5,0,0
European shrew,SRR23712533,hippocampus,LOC101547318,1119,XP_004609524.2,0,9,228,1,5,5,1
European shrew,SRR23712533,hippocampus,PPP2R2A,222,XP_004619199.1,0,9,228,1,5,5,1
European shrew,SRR23712533,hippocampus,PPP2R2B,595,XP_054997185.1,0,9,228,1,5,5,1
European shrew,SRR23712533,hippocampus,PPP2R2C,4230,XP_004617474.1,0,9,228,1,5,5,1
European shrew,SRR23712533,hippocampus,PPP2R2D,565,XP_054975428.1,0,9,228,1,5,5,1
European shrew,SRR23712533,hippocampus,PRDM6,2,XP_054999045.1,0,9,228,0,5,1,0.2
European shrew,SRR23712533,hippocampus,RUNX2,12,XP_054991028.1,0,9,228,1,5,5,1
European shrew,SRR23712533,hippocampus,SOX3,6,XP_054977079.1,0,9,228,0,5,2,0.4
European shrew,SRR23712533,hippocampus,TBX1,0,XP_054975515.1,0,9,228,0,5,0,0
European shrew,SRR23712533,hippocampus,THBS1,11,XP_004609618.2,0,9,228,1,5,5,1
European shrew,SRR23712533,hippocampus,THBS4,1,XP_004613210.2,0,9,228,0,5,0,0
European shrew,SRR23712533,hippocampus,ZIC2,77,XP_004614124.2,0,9,228,1,5,5,1
European shrew,SRR23712534,hippocampus,ARX,215,XP_054978771.1,0,16,350,1,5,5,1
European shrew,SRR23712534,hippocampus,COMP,20,XP_004616893.2,0,16,350,1,5,5,1
European shrew,SRR23712534,hippocampus,FOXL2,7,XP_054984320.1,0,16,350,0,5,0,0
European shrew,SRR23712534,hippocampus,HOXA13,0,XP_004604312.3,0,16,350,0,5,0,0
European shrew,SRR23712534,hippocampus,LOC101547318,1957,XP_004609524.2,0,16,350,1,5,5,1
European shrew,SRR23712534,hippocampus,PPP2R2A,416,XP_004619199.1,0,16,350,1,5,5,1
European shrew,SRR23712534,hippocampus,PPP2R2B,1711,XP_054997185.1,0,16,350,1,5,5,1
European shrew,SRR23712534,hippocampus,PPP2R2C,5321,XP_004617474.1,0,16,350,1,5,5,1
European shrew,SRR23712534,hippocampus,PPP2R2D,710,XP_054975428.1,0,16,350,1,5,5,1
European shrew,SRR23712534,hippocampus,PRDM6,6,XP_054999045.1,0,16,350,0,5,1,0.2
European shrew,SRR23712534,hippocampus,RUNX2,38,XP_054991028.1,0,16,350,1,5,5,1
European shrew,SRR23712534,hippocampus,SOX3,19,XP_054977079.1,0,16,350,1,5,2,0.4
European shrew,SRR23712534,hippocampus,TBX1,0,XP_054975515.1,0,16,350,0,5,0,0
European shrew,SRR23712534,hippocampus,THBS1,20,XP_004609618.2,0,16,350,1,5,5,1
European shrew,SRR23712534,hippocampus,THBS4,2,XP_004613210.2,0,16,350,0,5,0,0
European shrew,SRR23712534,hippocampus,ZIC2,80,XP_004614124.2,0,16,350,1,5,5,1
European shrew,SRR23712535,hippocampus,ARX,77,XP_054978771.1,0,10,262,1,5,5,1
European shrew,SRR23712535,hippocampus,COMP,17,XP_004616893.2,0,10,262,1,5,5,1
European shrew,SRR23712535,hippocampus,FOXL2,3,XP_054984320.1,0,10,262,0,5,0,0
European shrew,SRR23712535,hippocampus,HOXA13,0,XP_004604312.3,0,10,262,0,5,0,0
European shrew,SRR23712535,hippocampus,LOC101547318,1731,XP_004609524.2,0,10,262,1,5,5,1
European shrew,SRR23712535,hippocampus,PPP2R2A,349,XP_004619199.1,0,10,262,1,5,5,1
European shrew,SRR23712535,hippocampus,PPP2R2B,657,XP_054997185.1,0,10,262,1,5,5,1
European shrew,SRR23712535,hippocampus,PPP2R2C,4218,XP_004617474.1,0,10,262,1,5,5,1
European shrew,SRR23712535,hippocampus,PPP2R2D,524,XP_054975428.1,0,10,262,1,5,5,1
European shrew,SRR23712535,hippocampus,PRDM6,0,XP_054999045.1,0,10,262,0,5,1,0.2
European shrew,SRR23712535,hippocampus,RUNX2,17,XP_054991028.1,0,10,262,1,5,5,1
European shrew,SRR23712535,hippocampus,SOX3,8,XP_054977079.1,0,10,262,0,5,2,0.4
European shrew,SRR23712535,hippocampus,TBX1,0,XP_054975515.1,0,10,262,0,5,0,0
European shrew,SRR23712535,hippocampus,THBS1,24,XP_004609618.2,0,10,262,1,5,5,1
European shrew,SRR23712535,hippocampus,THBS4,3,XP_004613210.2,0,10,262,0,5,0,0
European shrew,SRR23712535,hippocampus,ZIC2,39,XP_004614124.2,0,10,262,1,5,5,1
European shrew,SRR23712536,cortex,ARX,156,XP_054978771.1,0,19,354,1,5,5,1
European shrew,SRR23712536,cortex,COMP,32,XP_004616893.2,0,19,354,1,5,5,1
European shrew,SRR23712536,cortex,FOXL2,3,XP_054984320.1,0,19,354,0,5,0,0
European shrew,SRR23712536,cortex,HOXA13,0,XP_004604312.3,0,19,354,0,5,0,0
European shrew,SRR23712536,cortex,LOC101547318,2260,XP_004609524.2,0,19,354,1,5,5,1
European shrew,SRR23712536,cortex,PPP2R2A,431,XP_004619199.1,0,19,354,1,5,5,1
European shrew,SRR23712536,cortex,PPP2R2B,1487,XP_054997185.1,0,19,354,1,5,5,1
European shrew,SRR23712536,cortex,PPP2R2C,5455,XP_004617474.1,0,19,354,1,5,5,1
European shrew,SRR23712536,cortex,PPP2R2D,622,XP_054975428.1,0,19,354,1,5,5,1
European shrew,SRR23712536,cortex,PRDM6,4,XP_054999045.1,0,19,354,0,5,0,0
European shrew,SRR23712536,cortex,RUNX2,66,XP_054991028.1,0,19,354,1,5,5,1
European shrew,SRR23712536,cortex,SOX3,7,XP_054977079.1,0,19,354,0,5,1,0.2
European shrew,SRR23712536,cortex,TBX1,1,XP_054975515.1,0,19,354,0,5,0,0
European shrew,SRR23712536,cortex,THBS1,34,XP_004609618.2,0,19,354,1,5,5,1
European shrew,SRR23712536,cortex,THBS4,0,XP_004613210.2,0,19,354,0,5,0,0
European shrew,SRR23712536,cortex,ZIC2,92,XP_004614124.2,0,19,354,1,5,5,1
European shrew,SRR23712537,cortex,ARX,169,XP_054978771.1,0,17,394,1,5,5,1
European shrew,SRR23712537,cortex,COMP,37,XP_004616893.2,0,17,394,1,5,5,1
European shrew,SRR23712537,cortex,FOXL2,4,XP_054984320.1,0,17,394,0,5,0,0
European shrew,SRR23712537,cortex,HOXA13,0,XP_004604312.3,0,17,394,0,5,0,0
European shrew,SRR23712537,cortex,LOC101547318,2134,XP_004609524.2,0,17,394,1,5,5,1
European shrew,SRR23712537,cortex,PPP2R2A,677,XP_004619199.1,0,17,394,1,5,5,1
European shrew,SRR23712537,cortex,PPP2R2B,1831,XP_054997185.1,0,17,394,1,5,5,1
European shrew,SRR23712537,cortex,PPP2R2C,4472,XP_004617474.1,0,17,394,1,5,5,1
European shrew,SRR23712537,cortex,PPP2R2D,568,XP_054975428.1,0,17,394,1,5,5,1
European shrew,SRR23712537,cortex,PRDM6,3,XP_054999045.1,0,17,394,0,5,0,0
European shrew,SRR23712537,cortex,RUNX2,48,XP_054991028.1,0,17,394,1,5,5,1
European shrew,SRR23712537,cortex,SOX3,3,XP_054977079.1,0,17,394,0,5,1,0.2
European shrew,SRR23712537,cortex,TBX1,2,XP_054975515.1,0,17,394,0,5,0,0
European shrew,SRR23712537,cortex,THBS1,73,XP_004609618.2,0,17,394,1,5,5,1
European shrew,SRR23712537,cortex,THBS4,3,XP_004613210.2,0,17,394,0,5,0,0
European shrew,SRR23712537,cortex,ZIC2,44,XP_004614124.2,0,17,394,1,5,5,1
gray short tailed opossum,SRR10076632,spinal cord,PABPN1,1049,XP_001369327.1,0,16,374,1,49,49,1
gray short tailed opossum,SRR10076632,spinal cord,PHOX2B,0,XP_001365345.1,0,16,374,0,49,0,0
gray short tailed opossum,SRR10076632,spinal cord,PPP2R2A,495,XP_007477873.1,0,16,374,1,49,49,1
gray short tailed opossum,SRR10076632,spinal cord,PPP2R2B,2363,XP_016281974.1,0,16,374,1,49,49,1
gray short tailed opossum,SRR10076632,spinal cord,PPP2R2C,2267,XP_001364588.1,0,16,374,1,49,49,1
gray short tailed opossum,SRR10076632,spinal cord,ZIC2,258,XP_001376758.2,0,16,374,1,49,49,1
gray short tailed opossum,SRR10076633,spinal cord,PABPN1,664,XP_001369327.1,0,11,279,1,49,49,1
gray short tailed opossum,SRR10076633,spinal cord,PHOX2B,0,XP_001365345.1,0,11,279,0,49,0,0
gray short tailed opossum,SRR10076633,spinal cord,PPP2R2A,425,XP_007477873.1,0,11,279,1,49,49,1
gray short tailed opossum,SRR10076633,spinal cord,PPP2R2B,1168,XP_016281974.1,0,11,279,1,49,49,1
gray short tailed opossum,SRR10076633,spinal cord,PPP2R2C,1330,XP_001364588.1,0,11,279,1,49,49,1
gray short tailed opossum,SRR10076633,spinal cord,ZIC2,364,XP_001376758.2,0,11,279,1,49,49,1
gray short tailed opossum,SRR10076634,spinal cord,PABPN1,291,XP_001369327.1,0,4,99,1,49,49,1
gray short tailed opossum,SRR10076634,spinal cord,PHOX2B,0,XP_001365345.1,0,4,99,0,49,0,0
gray short tailed opossum,SRR10076634,spinal cord,PPP2R2A,125,XP_007477873.1,0,4,99,1,49,49,1
gray short tailed opossum,SRR10076634,spinal cord,PPP2R2B,594,XP_016281974.1,0,4,99,1,49,49,1
gray short tailed opossum,SRR10076634,spinal cord,PPP2R2C,546,XP_001364588.1,0,4,99,1,49,49,1
gray short tailed opossum,SRR10076634,spinal cord,ZIC2,63,XP_001376758.2,0,4,99,1,49,49,1
gray short tailed opossum,SRR10076635,spinal cord,PABPN1,592,XP_001369327.1,0,9,222,1,49,49,1
gray short tailed opossum,SRR10076635,spinal cord,PHOX2B,0,XP_001365345.1,0,9,222,0,49,0,0
gray short tailed opossum,SRR10076635,spinal cord,PPP2R2A,312,XP_007477873.1,0,9,222,1,49,49,1
gray short tailed opossum,SRR10076635,spinal cord,PPP2R2B,1463,XP_016281974.1,0,9,222,1,49,49,1
gray short tailed opossum,SRR10076635,spinal cord,PPP2R2C,1295,XP_001364588.1,0,9,222,1,49,49,1
gray short tailed opossum,SRR10076635,spinal cord,ZIC2,122,XP_001376758.2,0,9,222,1,49,49,1
gray short tailed opossum,SRR10076636,spinal cord,PABPN1,1031,XP_001369327.1,0,14,358,1,49,49,1
gray short tailed opossum,SRR10076636,spinal cord,PHOX2B,0,XP_001365345.1,0,14,358,0,49,0,0
gray short tailed opossum,SRR10076636,spinal cord,PPP2R2A,519,XP_007477873.1,0,14,358,1,49,49,1
gray short tailed opossum,SRR10076636,spinal cord,PPP2R2B,2423,XP_016281974.1,0,14,358,1,49,49,1
gray short tailed opossum,SRR10076636,spinal cord,PPP2R2C,2214,XP_001364588.1,0,14,358,1,49,49,1
gray short tailed opossum,SRR10076636,spinal cord,ZIC2,220,XP_001376758.2,0,14,358,1,49,49,1
gray short tailed opossum,SRR10076637,spinal cord,PABPN1,1010,XP_001369327.1,0,14,355,1,49,49,1
gray short tailed opossum,SRR10076637,spinal cord,PHOX2B,0,XP_001365345.1,0,14,355,0,49,0,0
gray short tailed opossum,SRR10076637,spinal cord,PPP2R2A,472,XP_007477873.1,0,14,355,1,49,49,1
gray short tailed opossum,SRR10076637,spinal cord,PPP2R2B,2301,XP_016281974.1,0,14,355,1,49,49,1
gray short tailed opossum,SRR10076637,spinal cord,PPP2R2C,2360,XP_001364588.1,0,14,355,1,49,49,1
gray short tailed opossum,SRR10076637,spinal cord,ZIC2,224,XP_001376758.2,0,14,355,1,49,49,1
gray short tailed opossum,SRR10076638,spinal cord,PABPN1,802,XP_001369327.1,0,13,339,1,49,49,1
gray short tailed opossum,SRR10076638,spinal cord,PHOX2B,0,XP_001365345.1,0,13,339,0,49,0,0
gray short tailed opossum,SRR10076638,spinal cord,PPP2R2A,526,XP_007477873.1,0,13,339,1,49,49,1
gray short tailed opossum,SRR10076638,spinal cord,PPP2R2B,2318,XP_016281974.1,0,13,339,1,49,49,1
gray short tailed opossum,SRR10076638,spinal cord,PPP2R2C,2371,XP_001364588.1,0,13,339,1,49,49,1
gray short tailed opossum,SRR10076638,spinal cord,ZIC2,187,XP_001376758.2,0,13,339,1,49,49,1
gray short tailed opossum,SRR10076639,spinal cord,PABPN1,962,XP_001369327.1,0,13,321,1,49,49,1
gray short tailed opossum,SRR10076639,spinal cord,PHOX2B,0,XP_001365345.1,0,13,321,0,49,0,0
gray short tailed opossum,SRR10076639,spinal cord,PPP2R2A,478,XP_007477873.1,0,13,321,1,49,49,1
gray short tailed opossum,SRR10076639,spinal cord,PPP2R2B,2013,XP_016281974.1,0,13,321,1,49,49,1
gray short tailed opossum,SRR10076639,spinal cord,PPP2R2C,2021,XP_001364588.1,0,13,321,1,49,49,1
gray short tailed opossum,SRR10076639,spinal cord,ZIC2,211,XP_001376758.2,0,13,321,1,49,49,1
gray short tailed opossum,SRR10076640,spinal cord,PABPN1,761,XP_001369327.1,0,16,339,1,49,49,1
gray short tailed opossum,SRR10076640,spinal cord,PHOX2B,0,XP_001365345.1,0,16,339,0,49,0,0
gray short tailed opossum,SRR10076640,spinal cord,PPP2R2A,387,XP_007477873.1,0,16,339,1,49,49,1
gray short tailed opossum,SRR10076640,spinal cord,PPP2R2B,1859,XP_016281974.1,0,16,339,1,49,49,1
gray short tailed opossum,SRR10076640,spinal cord,PPP2R2C,1832,XP_001364588.1,0,16,339,1,49,49,1
gray short tailed opossum,SRR10076640,spinal cord,ZIC2,213,XP_001376758.2,0,16,339,1,49,49,1
gray short tailed opossum,SRR10076641,spinal cord,PABPN1,919,XP_001369327.1,0,14,320,1,49,49,1
gray short tailed opossum,SRR10076641,spinal cord,PHOX2B,0,XP_001365345.1,0,14,320,0,49,0,0
gray short tailed opossum,SRR10076641,spinal cord,PPP2R2A,406,XP_007477873.1,0,14,320,1,49,49,1
gray short tailed opossum,SRR10076641,spinal cord,PPP2R2B,1728,XP_016281974.1,0,14,320,1,49,49,1
gray short tailed opossum,SRR10076641,spinal cord,PPP2R2C,1667,XP_001364588.1,0,14,320,1,49,49,1
gray short tailed opossum,SRR10076641,spinal cord,ZIC2,188,XP_001376758.2,0,14,320,1,49,49,1
gray short tailed opossum,SRR10076642,spinal cord,PABPN1,1084,XP_001369327.1,0,15,336,1,49,49,1
gray short tailed opossum,SRR10076642,spinal cord,PHOX2B,0,XP_001365345.1,0,15,336,0,49,0,0
gray short tailed opossum,SRR10076642,spinal cord,PPP2R2A,428,XP_007477873.1,0,15,336,1,49,49,1
gray short tailed opossum,SRR10076642,spinal cord,PPP2R2B,1935,XP_016281974.1,0,15,336,1,49,49,1
gray short tailed opossum,SRR10076642,spinal cord,PPP2R2C,1789,XP_001364588.1,0,15,336,1,49,49,1
gray short tailed opossum,SRR10076642,spinal cord,ZIC2,188,XP_001376758.2,0,15,336,1,49,49,1
gray short tailed opossum,SRR10076643,spinal cord,PABPN1,860,XP_001369327.1,0,14,310,1,49,49,1
gray short tailed opossum,SRR10076643,spinal cord,PHOX2B,0,XP_001365345.1,0,14,310,0,49,0,0
gray short tailed opossum,SRR10076643,spinal cord,PPP2R2A,405,XP_007477873.1,0,14,310,1,49,49,1
gray short tailed opossum,SRR10076643,spinal cord,PPP2R2B,1545,XP_016281974.1,0,14,310,1,49,49,1
gray short tailed opossum,SRR10076643,spinal cord,PPP2R2C,1557,XP_001364588.1,0,14,310,1,49,49,1
gray short tailed opossum,SRR10076643,spinal cord,ZIC2,176,XP_001376758.2,0,14,310,1,49,49,1
gray short tailed opossum,SRR10076644,spinal cord,PABPN1,514,XP_001369327.1,0,9,225,1,49,49,1
gray short tailed opossum,SRR10076644,spinal cord,PHOX2B,0,XP_001365345.1,0,9,225,0,49,0,0
gray short tailed opossum,SRR10076644,spinal cord,PPP2R2A,311,XP_007477873.1,0,9,225,1,49,49,1
gray short tailed opossum,SRR10076644,spinal cord,PPP2R2B,934,XP_016281974.1,0,9,225,1,49,49,1
gray short tailed opossum,SRR10076644,spinal cord,PPP2R2C,1089,XP_001364588.1,0,9,225,1,49,49,1
gray short tailed opossum,SRR10076644,spinal cord,ZIC2,257,XP_001376758.2,0,9,225,1,49,49,1
gray short tailed opossum,SRR10076645,spinal cord,PABPN1,760,XP_001369327.1,0,9,237,1,49,49,1
gray short tailed opossum,SRR10076645,spinal cord,PHOX2B,0,XP_001365345.1,0,9,237,0,49,0,0
gray short tailed opossum,SRR10076645,spinal cord,PPP2R2A,359,XP_007477873.1,0,9,237,1,49,49,1
gray short tailed opossum,SRR10076645,spinal cord,PPP2R2B,1578,XP_016281974.1,0,9,237,1,49,49,1
gray short tailed opossum,SRR10076645,spinal cord,PPP2R2C,1367,XP_001364588.1,0,9,237,1,49,49,1
gray short tailed opossum,SRR10076645,spinal cord,ZIC2,115,XP_001376758.2,0,9,237,1,49,49,1
gray short tailed opossum,SRR10076646,spinal cord,PABPN1,1351,XP_001369327.1,0,12,306,1,49,49,1
gray short tailed opossum,SRR10076646,spinal cord,PHOX2B,0,XP_001365345.1,0,12,306,0,49,0,0
gray short tailed opossum,SRR10076646,spinal cord,PPP2R2A,444,XP_007477873.1,0,12,306,1,49,49,1
gray short tailed opossum,SRR10076646,spinal cord,PPP2R2B,1742,XP_016281974.1,0,12,306,1,49,49,1
gray short tailed opossum,SRR10076646,spinal cord,PPP2R2C,1573,XP_001364588.1,0,12,306,1,49,49,1
gray short tailed opossum,SRR10076646,spinal cord,ZIC2,212,XP_001376758.2,0,12,306,1,49,49,1
gray short tailed opossum,SRR10076647,spinal cord,PABPN1,1143,XP_001369327.1,0,16,378,1,49,49,1
gray short tailed opossum,SRR10076647,spinal cord,PHOX2B,0,XP_001365345.1,0,16,378,0,49,0,0
gray short tailed opossum,SRR10076647,spinal cord,PPP2R2A,550,XP_007477873.1,0,16,378,1,49,49,1
gray short tailed opossum,SRR10076647,spinal cord,PPP2R2B,2257,XP_016281974.1,0,16,378,1,49,49,1
gray short tailed opossum,SRR10076647,spinal cord,PPP2R2C,2253,XP_001364588.1,0,16,378,1,49,49,1
gray short tailed opossum,SRR10076647,spinal cord,ZIC2,294,XP_001376758.2,0,16,378,1,49,49,1
gray short tailed opossum,SRR10076648,spinal cord,PABPN1,839,XP_001369327.1,0,12,306,1,49,49,1
gray short tailed opossum,SRR10076648,spinal cord,PHOX2B,0,XP_001365345.1,0,12,306,0,49,0,0
gray short tailed opossum,SRR10076648,spinal cord,PPP2R2A,422,XP_007477873.1,0,12,306,1,49,49,1
gray short tailed opossum,SRR10076648,spinal cord,PPP2R2B,1856,XP_016281974.1,0,12,306,1,49,49,1
gray short tailed opossum,SRR10076648,spinal cord,PPP2R2C,1916,XP_001364588.1,0,12,306,1,49,49,1
gray short tailed opossum,SRR10076648,spinal cord,ZIC2,184,XP_001376758.2,0,12,306,1,49,49,1
gray short tailed opossum,SRR10076649,spinal cord,PABPN1,1075,XP_001369327.1,0,16,340,1,49,49,1
gray short tailed opossum,SRR10076649,spinal cord,PHOX2B,0,XP_001365345.1,0,16,340,0,49,0,0
gray short tailed opossum,SRR10076649,spinal cord,PPP2R2A,475,XP_007477873.1,0,16,340,1,49,49,1
gray short tailed opossum,SRR10076649,spinal cord,PPP2R2B,1799,XP_016281974.1,0,16,340,1,49,49,1
gray short tailed opossum,SRR10076649,spinal cord,PPP2R2C,1727,XP_001364588.1,0,16,340,1,49,49,1
gray short tailed opossum,SRR10076649,spinal cord,ZIC2,214,XP_001376758.2,0,16,340,1,49,49,1
gray short tailed opossum,SRR10076650,spinal cord,PABPN1,864,XP_001369327.1,0,14,322,1,49,49,1
gray short tailed opossum,SRR10076650,spinal cord,PHOX2B,0,XP_001365345.1,0,14,322,0,49,0,0
gray short tailed opossum,SRR10076650,spinal cord,PPP2R2A,537,XP_007477873.1,0,14,322,1,49,49,1
gray short tailed opossum,SRR10076650,spinal cord,PPP2R2B,1632,XP_016281974.1,0,14,322,1,49,49,1
gray short tailed opossum,SRR10076650,spinal cord,PPP2R2C,1542,XP_001364588.1,0,14,322,1,49,49,1
gray short tailed opossum,SRR10076650,spinal cord,ZIC2,222,XP_001376758.2,0,14,322,1,49,49,1
gray short tailed opossum,SRR10076651,spinal cord,PABPN1,758,XP_001369327.1,0,14,314,1,49,49,1
gray short tailed opossum,SRR10076651,spinal cord,PHOX2B,0,XP_001365345.1,0,14,314,0,49,0,0
gray short tailed opossum,SRR10076651,spinal cord,PPP2R2A,536,XP_007477873.1,0,14,314,1,49,49,1
gray short tailed opossum,SRR10076651,spinal cord,PPP2R2B,1581,XP_016281974.1,0,14,314,1,49,49,1
gray short tailed opossum,SRR10076651,spinal cord,PPP2R2C,1661,XP_001364588.1,0,14,314,1,49,49,1
gray short tailed opossum,SRR10076651,spinal cord,ZIC2,181,XP_001376758.2,0,14,314,1,49,49,1
gray short tailed opossum,SRR10076652,spinal cord,PABPN1,597,XP_001369327.1,0,12,278,1,49,49,1
gray short tailed opossum,SRR10076652,spinal cord,PHOX2B,0,XP_001365345.1,0,12,278,0,49,0,0
gray short tailed opossum,SRR10076652,spinal cord,PPP2R2A,451,XP_007477873.1,0,12,278,1,49,49,1
gray short tailed opossum,SRR10076652,spinal cord,PPP2R2B,1506,XP_016281974.1,0,12,278,1,49,49,1
gray short tailed opossum,SRR10076652,spinal cord,PPP2R2C,1428,XP_001364588.1,0,12,278,1,49,49,1
gray short tailed opossum,SRR10076652,spinal cord,ZIC2,147,XP_001376758.2,0,12,278,1,49,49,1
gray short tailed opossum,SRR10076653,spinal cord,PABPN1,692,XP_001369327.1,0,12,302,1,49,49,1
gray short tailed opossum,SRR10076653,spinal cord,PHOX2B,0,XP_001365345.1,0,12,302,0,49,0,0
gray short tailed opossum,SRR10076653,spinal cord,PPP2R2A,388,XP_007477873.1,0,12,302,1,49,49,1
gray short tailed opossum,SRR10076653,spinal cord,PPP2R2B,1921,XP_016281974.1,0,12,302,1,49,49,1
gray short tailed opossum,SRR10076653,spinal cord,PPP2R2C,1756,XP_001364588.1,0,12,302,1,49,49,1
gray short tailed opossum,SRR10076653,spinal cord,ZIC2,176,XP_001376758.2,0,12,302,1,49,49,1
gray short tailed opossum,SRR10076654,spinal cord,PABPN1,846,XP_001369327.1,0,11,286,1,49,49,1
gray short tailed opossum,SRR10076654,spinal cord,PHOX2B,0,XP_001365345.1,0,11,286,0,49,0,0
gray short tailed opossum,SRR10076654,spinal cord,PPP2R2A,404,XP_007477873.1,0,11,286,1,49,49,1
gray short tailed opossum,SRR10076654,spinal cord,PPP2R2B,1865,XP_016281974.1,0,11,286,1,49,49,1
gray short tailed opossum,SRR10076654,spinal cord,PPP2R2C,1679,XP_001364588.1,0,11,286,1,49,49,1
gray short tailed opossum,SRR10076654,spinal cord,ZIC2,156,XP_001376758.2,0,11,286,1,49,49,1
gray short tailed opossum,SRR10076655,spinal cord,PABPN1,493,XP_001369327.1,0,8,236,1,49,49,1
gray short tailed opossum,SRR10076655,spinal cord,PHOX2B,0,XP_001365345.1,0,8,236,0,49,0,0
gray short tailed opossum,SRR10076655,spinal cord,PPP2R2A,345,XP_007477873.1,0,8,236,1,49,49,1
gray short tailed opossum,SRR10076655,spinal cord,PPP2R2B,1066,XP_016281974.1,0,8,236,1,49,49,1
gray short tailed opossum,SRR10076655,spinal cord,PPP2R2C,1242,XP_001364588.1,0,8,236,1,49,49,1
gray short tailed opossum,SRR10076655,spinal cord,ZIC2,348,XP_001376758.2,0,8,236,1,49,49,1
gray short tailed opossum,SRR10076656,spinal cord,PABPN1,666,XP_001369327.1,0,12,297,1,49,49,1
