species_name,SRA_run_accession,library_layout,tissue,genome_refseq_accession,genome_ftp_path
Bengalese_finch,SRR18732277,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732278,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732279,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732280,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732281,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732282,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732283,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732284,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732285,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732286,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732287,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732288,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732289,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732290,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732291,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732292,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732293,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732294,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732295,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732296,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732297,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732298,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732299,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732300,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732302,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732303,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732304,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732305,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732306,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732307,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732308,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732309,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732310,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732311,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732312,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732313,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732314,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732315,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732316,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732317,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732318,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732479,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732319,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732320,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732321,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732322,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732323,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732324,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732325,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732326,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732327,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732328,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732329,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732330,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732331,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732332,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732333,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732334,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732335,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732336,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732337,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732338,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732339,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732340,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732341,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732342,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732343,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732344,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732345,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732346,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732347,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732348,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732349,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732350,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732351,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732352,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732353,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732354,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732355,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732356,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732357,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732358,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732359,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732360,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732361,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732362,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732363,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732364,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732365,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732366,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732367,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732368,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732369,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732370,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732371,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732372,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732373,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732374,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732375,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732376,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732377,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732378,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732379,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732380,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732381,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732382,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732383,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732384,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732385,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732386,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732387,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732388,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732389,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732390,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732391,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732392,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732393,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732394,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732395,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732396,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732397,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732398,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732399,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732400,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732401,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732402,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732403,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732404,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732405,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732406,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732407,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732408,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732409,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732410,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732411,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732412,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732413,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732414,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732415,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732416,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732418,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732419,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732420,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732421,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732422,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732423,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732424,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732425,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732426,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732427,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732428,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732429,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732430,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732431,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
Bengalese_finch,SRR18732432,SINGLE,brain,GCF_005870125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2
